osm_type,osm_id,key,value,name,lat,lon,barrio,comuna,_name_norm,unified_label
node,5859998002,shop,books,La Gata Luna,-34.5509423,-58.466002,NUÑEZ,13.0,la gata luna,Animales y naturaleza (neutral)
node,6951945268,shop,bakery,El Molino,-34.5574494,-58.4455607,BELGRANO,13.0,el molino,Animales y naturaleza (neutral)
node,7111514085,shop,books,Caburé,-34.6150624,-58.3750553,MONSERRAT,1.0,cabure,Animales y naturaleza (neutral)
node,12145169445,shop,books,En el Viento,-34.5624315,-58.4596528,BELGRANO,13.0,en el viento,Animales y naturaleza (neutral)
node,668291475,amenity,restaurant,Hard Rock Cafe,-34.5857632,-58.393157,RECOLETA,2.0,hard rock cafe,Anglophone
node,876502419,amenity,restaurant,Velvet,-34.5890486,-58.4155142,PALERMO,14.0,velvet,Anglophone
node,1107970184,amenity,cafe,Starbucks,-34.6007107,-58.392943,BALVANERA,3.0,starbucks,Anglophone
node,1109141340,amenity,bar,Notorious,-34.5977928,-58.393298,RECOLETA,2.0,notorious,Anglophone
node,1109818961,amenity,cafe,The Coffee Store,-34.6042479,-58.3936269,BALVANERA,3.0,the coffee store,Anglophone
node,1112458242,amenity,restaurant,Green Life,-34.6043197,-58.3941157,BALVANERA,3.0,green life,Anglophone
node,1114085203,amenity,bar,Boston,-34.6040793,-58.3940413,BALVANERA,3.0,boston,Anglophone
node,1114122404,amenity,pub,Remember,-34.6043153,-58.3948287,BALVANERA,3.0,remember,Anglophone
node,1144102363,amenity,cafe,Open 25 hs!,-34.59695,-58.3989887,RECOLETA,2.0,open 25 hs!,Anglophone
node,1176292280,amenity,bar,The Bangalore & Company,-34.5871611,-58.4381963,PALERMO,14.0,the bangalore & company,Anglophone
node,1186333784,amenity,restaurant,Happines House,-34.5967279,-58.3919963,RECOLETA,2.0,happines house,Anglophone
node,1265853754,amenity,cafe,Starbucks,-34.615254,-58.4290266,ALMAGRO,5.0,starbucks,Anglophone
node,1316705413,amenity,restaurant,Randall's,-34.5911407,-58.4278184,PALERMO,14.0,randall's,Anglophone
node,1316705415,amenity,restaurant,Green Bamboo,-34.5810736,-58.436863,PALERMO,14.0,green bamboo,Anglophone
node,1372546209,amenity,cafe,Starbucks,-34.5890623,-58.3840529,RETIRO,1.0,starbucks,Anglophone
node,1376375932,amenity,cafe,Starbucks,-34.6011625,-58.3647946,PUERTO MADERO,1.0,starbucks,Anglophone
node,1402323286,amenity,cafe,Starbucks,-34.61711,-58.4341737,CABALLITO,6.0,starbucks,Anglophone
node,1443774287,amenity,restaurant,Rave,-34.5889069,-58.4321384,PALERMO,14.0,rave,Anglophone
node,1625193978,amenity,pub,The Kilkenny,-34.5960905,-58.3729645,RETIRO,1.0,the kilkenny,Anglophone
node,1641501713,amenity,pub,The Brighton,-34.6046116,-58.3774732,SAN NICOLAS,1.0,the brighton,Anglophone
node,1641965128,amenity,cafe,Josephina's,-34.5927039,-58.3870083,RETIRO,1.0,josephina's,Anglophone
node,1643890477,amenity,cafe,Florida Garden,-34.5975906,-58.3753034,RETIRO,1.0,florida garden,Anglophone
node,1643930751,amenity,bar,Jack the Ripper,-34.5932582,-58.3843701,RETIRO,1.0,jack the ripper,Anglophone
node,1678457027,amenity,cafe,Starbucks,-34.6029142,-58.3864648,SAN NICOLAS,1.0,starbucks,Anglophone
node,1678504211,amenity,cafe,Starbucks,-34.6045,-58.3909321,SAN NICOLAS,1.0,starbucks,Anglophone
node,1719003358,amenity,cafe,Starbucks,-34.602938,-58.410134,BALVANERA,3.0,starbucks,Anglophone
node,1821534346,amenity,cafe,Starbucks,-34.5706087,-58.4440623,COLEGIALES,13.0,starbucks,Anglophone
node,1821534888,amenity,cafe,Starbucks,-34.5687528,-58.4439128,PALERMO,14.0,starbucks,Anglophone
node,1840700579,amenity,cafe,Starbucks,-34.5960623,-58.3931285,RECOLETA,2.0,starbucks,Anglophone
node,2011932509,amenity,pub,The Roxy,-34.5802545,-58.4510291,COLEGIALES,13.0,the roxy,Anglophone
node,2011936594,amenity,restaurant,Kentucky,-34.5807087,-58.4508424,CHACARITA,15.0,kentucky,Anglophone
node,2017344206,amenity,restaurant,Kentucky,-34.5812262,-58.4220651,PALERMO,14.0,kentucky,Anglophone
node,2072689954,amenity,cafe,Starbucks,-34.5932017,-58.3760604,RETIRO,1.0,starbucks,Anglophone
node,2075058208,amenity,restaurant,Harmony Bar & Restaurante,-34.6089746,-58.3775584,MONSERRAT,1.0,harmony bar & restaurante,Anglophone
node,2075062352,amenity,cafe,Import,-34.6091157,-58.3801586,MONSERRAT,1.0,import,Anglophone
node,2075595605,amenity,cafe,Starbucks,-34.6207313,-58.3713217,SAN TELMO,1.0,starbucks,Anglophone
node,2085730095,amenity,cafe,Starbucks,-34.6079344,-58.3748359,SAN NICOLAS,1.0,starbucks,Anglophone
node,2086715082,amenity,theatre,Teatro del Ángel,-34.595245,-58.4147536,RECOLETA,2.0,teatro del angel,Anglophone
node,2132673167,amenity,cafe,Rox,-34.5458208,-58.4708917,SAAVEDRA,12.0,rox,Anglophone
node,2136831103,amenity,restaurant,Watson's,-34.5620549,-58.4559821,BELGRANO,13.0,watson's,Anglophone
node,2142825907,amenity,restaurant,Kentucky,-34.6043034,-58.3880311,SAN NICOLAS,1.0,kentucky,Anglophone
node,2179910524,amenity,restaurant,Sassi's,-34.5595354,-58.4544623,BELGRANO,13.0,sassi's,Anglophone
node,2199807148,amenity,restaurant,Family,-34.5569834,-58.4608344,BELGRANO,13.0,family,Anglophone
node,2204907433,amenity,restaurant,Ugi's,-34.624379,-58.4059014,SAN CRISTOBAL,3.0,ugi's,Anglophone
node,2208155744,amenity,restaurant,Pepper,-34.5656028,-58.4552412,BELGRANO,13.0,pepper,Anglophone
node,2213105442,amenity,cafe,Downtown Deli,-34.5649173,-58.4555695,BELGRANO,13.0,downtown deli,Anglophone
node,2214802549,amenity,bar,Open Bar,-34.5407604,-58.474096,NUÑEZ,13.0,open bar,Anglophone
node,2214805850,amenity,restaurant,Fame,-34.5611664,-58.4590768,BELGRANO,13.0,fame,Anglophone
node,2225541045,amenity,restaurant,American Deli,-34.6089457,-58.3749962,MONSERRAT,1.0,american deli,Anglophone
node,2229510688,amenity,cafe,Sweetly,-34.5910721,-58.4044184,RECOLETA,2.0,sweetly,Anglophone
node,2253880017,amenity,bar,Open Bar,-34.5409386,-58.4745906,SAAVEDRA,12.0,open bar,Anglophone
node,2259136187,amenity,cafe,Lately,-34.5586693,-58.4476867,BELGRANO,13.0,lately,Anglophone
node,2283516548,amenity,pub,Down Town Matias,-34.5965204,-58.3742399,RETIRO,1.0,down town matias,Anglophone
node,2288555040,amenity,restaurant,Black & White,-34.5983463,-58.3727198,RETIRO,1.0,black & white,Anglophone
node,2301401777,amenity,bar,El Marquee,-34.5973981,-58.4351688,VILLA CRESPO,15.0,el marquee,Anglophone
node,2322582296,amenity,cafe,Starbucks,-34.5548239,-58.4495541,BELGRANO,13.0,starbucks,Anglophone
node,2330159290,amenity,restaurant,Kentucky,-34.6099393,-58.4005693,BALVANERA,3.0,kentucky,Anglophone
node,2344998492,amenity,bar,Dark Bar,-34.6090476,-58.3793581,MONSERRAT,1.0,dark bar,Anglophone
node,2361025324,amenity,bar,Downtown Matias,-34.5672576,-58.463383,BELGRANO,13.0,downtown matias,Anglophone
node,2364859365,amenity,bar,The Oldest,-34.6172849,-58.435369,CABALLITO,6.0,the oldest,Anglophone
node,2366184711,amenity,cafe,Starbucks,-34.5908132,-58.4004978,RECOLETA,2.0,starbucks,Anglophone
node,2386495800,amenity,cafe,Mc Nor,-34.5835055,-58.4131479,PALERMO,14.0,mc nor,Anglophone
node,2397658437,amenity,cafe,Cigar Point,-34.5534868,-58.464214,NUÑEZ,13.0,cigar point,Anglophone
node,2403047986,amenity,cafe,Starbucks,-34.5765955,-58.4830146,VILLA URQUIZA,12.0,starbucks,Anglophone
node,2405697296,amenity,cinema,Showcase Cinemas,-34.5535197,-58.4532527,BELGRANO,13.0,showcase cinemas,Anglophone
node,2448333883,amenity,cafe,New Coffe,-34.5535288,-58.4648173,NUÑEZ,13.0,new coffe,Anglophone
node,2470337110,amenity,restaurant,Tucson,-34.5473869,-58.4653988,NUÑEZ,13.0,tucson,Anglophone
node,2472971037,amenity,restaurant,Zoom Resto-Bar,-34.6160583,-58.3710314,SAN TELMO,1.0,zoom resto-bar,Anglophone
node,2533704008,amenity,cafe,Starbucks,-34.5460471,-58.4885486,SAAVEDRA,12.0,starbucks,Anglophone
node,2620216029,amenity,cafe,Coffee town,-34.6192881,-58.3726074,SAN TELMO,1.0,coffee town,Anglophone
node,2634623765,amenity,pub,El Surtidor Beer House,-34.5856124,-58.4310031,PALERMO,14.0,el surtidor beer house,Anglophone
node,2676843681,amenity,cafe,Mandarina's Café,-34.5443659,-58.467308,NUÑEZ,13.0,mandarina's cafe,Anglophone
node,2704745799,amenity,restaurant,Kentucky,-34.5787724,-58.4255448,PALERMO,14.0,kentucky,Anglophone
node,2704857244,amenity,restaurant,Dandy,-34.5949469,-58.3786665,RETIRO,1.0,dandy,Anglophone
node,2722427892,amenity,cafe,Pride Café,-34.6178752,-58.3702855,SAN TELMO,1.0,pride cafe,Anglophone
node,2746524092,amenity,restaurant,Mora House,-34.5554314,-58.4566741,BELGRANO,13.0,mora house,Anglophone
node,2791239050,amenity,cafe,Starbucks,-34.5809342,-58.4105232,PALERMO,14.0,starbucks,Anglophone
node,2791606749,amenity,cafe,Starbucks,-34.5778443,-58.4062332,PALERMO,14.0,starbucks,Anglophone
node,2795804339,amenity,restaurant,Kentucky,-34.5942523,-58.4197026,PALERMO,14.0,kentucky,Anglophone
node,2873898915,amenity,cafe,The Coffee Store,-34.6150944,-58.4272879,ALMAGRO,5.0,the coffee store,Anglophone
node,2906569036,amenity,cafe,Starbucks,-34.6106599,-58.3624959,PUERTO MADERO,1.0,starbucks,Anglophone
node,2920151701,amenity,cafe,The Coffee Store,-34.5626031,-58.473786,COGHLAN,12.0,the coffee store,Anglophone
node,2924016001,amenity,cafe,Coffee Haus,-34.6072404,-58.375357,SAN NICOLAS,1.0,coffee haus,Anglophone
node,2958755070,amenity,bar,Johnny B. Good,-34.6060489,-58.3665685,PUERTO MADERO,1.0,johnny b. good,Anglophone
node,2969577079,amenity,cafe,Go in!,-34.5905741,-58.4037252,RECOLETA,2.0,go in!,Anglophone
node,3003582623,amenity,cafe,Green Eat,-34.5653126,-58.4533501,BELGRANO,13.0,green eat,Anglophone
node,3005749705,amenity,bar,Sports n' Rock Bar,-34.5969277,-58.373184,RETIRO,1.0,sports n' rock bar,Anglophone
node,3005757395,amenity,restaurant,Whoopies,-34.5960451,-58.3708103,RETIRO,1.0,whoopies,Anglophone
node,3011524472,amenity,restaurant,SUBWAY Reconquista,-34.596993,-58.3731649,RETIRO,1.0,subway reconquista,Anglophone
node,3051189123,amenity,restaurant,The Brothers,-34.6354128,-58.4892017,VELEZ SARSFIELD,10.0,the brothers,Anglophone
node,3059902733,amenity,cafe,Be Juice,-34.5886584,-58.3985508,RECOLETA,2.0,be juice,Anglophone
node,3068321566,amenity,restaurant,Tucson,-34.545856,-58.4878114,SAAVEDRA,12.0,tucson,Anglophone
node,3080522720,amenity,cafe,LAB New American Cuisine & Coffee Shop,-34.586002,-58.436885,PALERMO,14.0,lab new american cuisine & coffee shop,Anglophone
node,3091645169,amenity,cafe,Starbucks,-34.5997149,-58.4006001,BALVANERA,3.0,starbucks,Anglophone
node,3101216711,amenity,cafe,Starbucks,-34.6125579,-58.3748117,MONSERRAT,1.0,starbucks,Anglophone
node,3153491961,amenity,restaurant,Pablin's,-34.5969548,-58.4063469,RECOLETA,2.0,pablin's,Anglophone
node,3173366465,amenity,pub,Post Street Bar,-34.5862315,-58.4281608,PALERMO,14.0,post street bar,Anglophone
node,3174759864,amenity,bar,The Temple Bar,-34.5965196,-58.3805144,RETIRO,1.0,the temple bar,Anglophone
node,3176053375,amenity,restaurant,California Buffet Company,-34.5968135,-58.3811732,RETIRO,1.0,california buffet company,Anglophone
node,3179550393,amenity,cafe,Starbucks,-34.610741,-58.3660725,PUERTO MADERO,1.0,starbucks,Anglophone
node,3179550399,amenity,restaurant,TGI Friday's,-34.609481,-58.3661084,PUERTO MADERO,1.0,tgi friday's,Anglophone
node,3179599567,amenity,restaurant,Bar Bulldog,-34.6075794,-58.3663104,PUERTO MADERO,1.0,bar bulldog,Anglophone
node,3180535294,amenity,restaurant,Happening,-34.6023993,-58.3668835,PUERTO MADERO,1.0,happening,Anglophone
node,3180965717,amenity,restaurant,London City,-34.6084595,-58.3748309,MONSERRAT,1.0,london city,Anglophone
node,3188334965,amenity,cafe,Starbucks,-34.5677712,-58.4366932,PALERMO,14.0,starbucks,Anglophone
node,3205426278,amenity,restaurant,New Port,-34.5891962,-58.3927128,RECOLETA,2.0,new port,Anglophone
node,3205426301,amenity,restaurant,urban,-34.5889827,-58.3925946,RECOLETA,2.0,urban,Anglophone
node,3220121882,amenity,bar,Dark pool,-34.6150673,-58.4375156,CABALLITO,6.0,dark pool,Anglophone
node,3243910761,amenity,cafe,The Coffe Store,-34.5638718,-58.4387682,PALERMO,14.0,the coffe store,Anglophone
node,3257422162,amenity,restaurant,Grill Dandy,-34.5805006,-58.431951,PALERMO,14.0,grill dandy,Anglophone
node,3257752193,amenity,restaurant,Rey Soho,-34.5884729,-58.4300857,PALERMO,14.0,rey soho,Anglophone
node,3257753730,amenity,pub,Irish Pub Sullivan's,-34.5878889,-58.4291719,PALERMO,14.0,irish pub sullivan's,Anglophone
node,3260942565,amenity,pub,The Temple Bar,-34.5881232,-58.4267961,PALERMO,14.0,the temple bar,Anglophone
node,3273682964,amenity,cafe,Starbucks,-34.5859655,-58.3915493,RECOLETA,2.0,starbucks,Anglophone
node,3346036976,amenity,pub,Growlers,-34.6268878,-58.4298548,CABALLITO,6.0,growlers,Anglophone
node,3368458686,amenity,restaurant,Kentucky,-34.582671,-58.434443,PALERMO,14.0,kentucky,Anglophone
node,3368460297,amenity,cafe,Starbucks,-34.56973,-58.4207825,PALERMO,14.0,starbucks,Anglophone
node,3416791033,amenity,cafe,Starbucks,-34.5896775,-58.4258116,PALERMO,14.0,starbucks,Anglophone
node,3427843193,amenity,cafe,Ol'days,-34.6111971,-58.3633935,PUERTO MADERO,1.0,ol'days,Anglophone
node,3513155624,amenity,cafe,Suit Suit,-34.551344,-58.4539826,BELGRANO,13.0,suit suit,Anglophone
node,3600510122,amenity,cafe,Starbucks,-34.5845677,-58.4359883,PALERMO,14.0,starbucks,Anglophone
node,3605372118,amenity,cinema,Cinemark Puerto Madero,-34.621046,-58.3649162,PUERTO MADERO,1.0,cinemark puerto madero,Anglophone
node,3605500268,amenity,restaurant,Pepper RestoBar,-34.5864447,-58.4103792,PALERMO,14.0,pepper restobar,Anglophone
node,3631713171,amenity,restaurant,Bar BQ,-34.5817449,-58.4373749,PALERMO,14.0,bar bq,Anglophone
node,3638054270,amenity,restaurant,Ugi's,-34.6107753,-58.41321,BALVANERA,3.0,ugi's,Anglophone
node,3675631645,amenity,cafe,Tea Connection,-34.5598912,-58.4568761,BELGRANO,13.0,tea connection,Anglophone
node,3679567025,amenity,cafe,Starbucks,-34.5958416,-58.385841,RETIRO,1.0,starbucks,Anglophone
node,3703854080,amenity,cafe,Starbucks,-34.6063487,-58.3738113,SAN NICOLAS,1.0,starbucks,Anglophone
node,3736842364,amenity,cafe,Snackbar,-34.6316957,-58.3987651,PARQUE PATRICIOS,4.0,snackbar,Anglophone
node,3805648245,amenity,pub,Sugar,-34.5884257,-58.4263428,PALERMO,14.0,sugar,Anglophone
node,3805736458,amenity,cafe,My Place,-34.5774677,-58.4229242,PALERMO,14.0,my place,Anglophone
node,3808561917,amenity,cafe,Starbucks,-34.6114478,-58.518008,VILLA DEVOTO,11.0,starbucks,Anglophone
node,3808561920,amenity,cafe,The Coffe Store,-34.6117367,-58.5173933,VILLA DEVOTO,11.0,the coffe store,Anglophone
node,3810179958,amenity,cafe,Chips Cafe,-34.5742315,-58.4036433,PALERMO,14.0,chips cafe,Anglophone
node,3810179966,amenity,restaurant,Hereford,-34.5888847,-58.3839826,RETIRO,1.0,hereford,Anglophone
node,3810179975,amenity,cafe,Starbucks,-34.5739481,-58.4036113,PALERMO,14.0,starbucks,Anglophone
node,3817032995,amenity,restaurant,Hereford,-34.5893066,-58.3939269,RECOLETA,2.0,hereford,Anglophone
node,3817032996,amenity,cafe,Starbucks,-34.5891711,-58.3936911,RECOLETA,2.0,starbucks,Anglophone
node,3882750963,amenity,cafe,Spot,-34.5859717,-58.3985562,RECOLETA,2.0,spot,Anglophone
node,4012943004,amenity,cafe,Starbucks,-34.5577608,-58.4606855,BELGRANO,13.0,starbucks,Anglophone
node,4021998701,amenity,restaurant,Take & Eat,-34.5502172,-58.456632,NUÑEZ,13.0,take & eat,Anglophone
node,4089940881,amenity,cafe,Relax III,-34.611313,-58.3733237,MONSERRAT,1.0,relax iii,Anglophone
node,4095729692,amenity,cafe,Starbucks,-34.5865515,-58.4141056,PALERMO,14.0,starbucks,Anglophone
node,4106165759,amenity,pub,The Temple Bar,-34.5917063,-58.3921984,RECOLETA,2.0,the temple bar,Anglophone
node,4119204914,amenity,cafe,Starbucks,-34.5596973,-58.4453863,BELGRANO,13.0,starbucks,Anglophone
node,4153633540,amenity,cafe,Starbucks,-34.6081651,-58.3922237,BALVANERA,3.0,starbucks,Anglophone
node,4209860089,amenity,pub,YOLO Bar,-34.5809057,-58.4270899,PALERMO,14.0,yolo bar,Anglophone
node,4214670731,amenity,cafe,Starbucks,-34.598493,-58.440067,VILLA CRESPO,15.0,starbucks,Anglophone
node,4251296189,amenity,cafe,Pride Hollywood,-34.5835696,-58.4336827,PALERMO,14.0,pride hollywood,Anglophone
node,4251331595,amenity,cafe,CoCo Fresh Tea & Juice,-34.5743784,-58.4221439,PALERMO,14.0,coco fresh tea & juice,Anglophone
node,4270804918,amenity,cafe,Starbucks,-34.5780257,-58.437959,PALERMO,14.0,starbucks,Anglophone
node,4313772379,amenity,cafe,Tea Connection,-34.5682454,-58.4644944,BELGRANO,13.0,tea connection,Anglophone
node,4315225523,amenity,cafe,Starbucks,-34.5728802,-58.4594726,COLEGIALES,13.0,starbucks,Anglophone
node,4319023502,amenity,restaurant,Chipper,-34.5836224,-58.4338013,PALERMO,14.0,chipper,Anglophone
node,4319023511,amenity,bar,Mellow,-34.5846801,-58.4349359,PALERMO,14.0,mellow,Anglophone
node,4319023521,amenity,bar,The Brother's Club,-34.5870261,-58.4391249,PALERMO,14.0,the brother's club,Anglophone
node,4319023522,amenity,nightclub,The Roxy Live!,-34.5871372,-58.4389744,PALERMO,14.0,the roxy live!,Anglophone
node,4343045277,amenity,cafe,Sheikob's Bagels,-34.5682317,-58.4357792,PALERMO,14.0,sheikob's bagels,Anglophone
node,4353264748,amenity,cafe,Starbucks,-34.5456385,-58.4882128,SAAVEDRA,12.0,starbucks,Anglophone
node,4358154290,amenity,restaurant,Garage Bar,-34.6161524,-58.3750215,SAN TELMO,1.0,garage bar,Anglophone
node,4366476092,amenity,cinema,Hoyts,-34.5469128,-58.4876947,SAAVEDRA,12.0,hoyts,Anglophone
node,4391654790,amenity,restaurant,Batata's,-34.6257753,-58.4859503,FLORESTA,10.0,batata's,Anglophone
node,4404465497,amenity,cafe,Starbucks,-34.6045565,-58.3739015,SAN NICOLAS,1.0,starbucks,Anglophone
node,4436232987,amenity,bar,Winna,-34.5698672,-58.4899649,VILLA URQUIZA,12.0,winna,Anglophone
node,4444730189,amenity,bar,The Harrison Speakeasy,-34.589857,-58.4255006,PALERMO,14.0,the harrison speakeasy,Anglophone
node,4449921485,amenity,cafe,Naon Shop,-34.5630761,-58.4767944,COGHLAN,12.0,naon shop,Anglophone
node,4455272994,amenity,theatre,Teatro Avenida,-34.6093558,-58.3836511,MONSERRAT,1.0,teatro avenida,Anglophone
node,4461102489,amenity,restaurant,NOLA,-34.5935319,-58.4250258,PALERMO,14.0,nola,Anglophone
node,4479361590,amenity,cafe,Tea Connection,-34.5748152,-58.4231364,PALERMO,14.0,tea connection,Anglophone
node,4482489090,amenity,bar,Stayhome,-34.5834684,-58.433684,PALERMO,14.0,stayhome,Anglophone
node,4519597089,amenity,restaurant,Red Resto & Lounge,-34.6172959,-58.3621199,PUERTO MADERO,1.0,red resto & lounge,Anglophone
node,4557788677,amenity,restaurant,Dandy,-34.5800386,-58.4058327,PALERMO,14.0,dandy,Anglophone
node,4565393251,amenity,restaurant,Point,-34.6282609,-58.3987543,SAN CRISTOBAL,3.0,point,Anglophone
node,4567331618,amenity,cafe,Starbucks,-34.6341148,-58.3757053,BARRACAS,4.0,starbucks,Anglophone
node,4569312988,amenity,cafe,Starbucks,-34.60341,-58.3723805,SAN NICOLAS,1.0,starbucks,Anglophone
node,4581732390,amenity,cafe,Full City Coffee House,-34.5885344,-58.4316378,PALERMO,14.0,full city coffee house,Anglophone
node,4591426133,amenity,restaurant,Big Pizza,-34.6305092,-58.425798,BOEDO,5.0,big pizza,Anglophone
node,4600373184,amenity,restaurant,Kentucky,-34.6294342,-58.4641548,FLORES,7.0,kentucky,Anglophone
node,4602555975,amenity,restaurant,Kentucky,-34.6339122,-58.3901762,CONSTITUCION,1.0,kentucky,Anglophone
node,4604863738,amenity,restaurant,Speed,-34.651023,-58.4160805,NUEVA POMPEYA,4.0,speed,Anglophone
node,4612886150,amenity,nightclub,Velvet,-34.552285,-58.4651982,NUÑEZ,13.0,velvet,Anglophone
node,4612968425,amenity,restaurant,Whoppies,-34.5522525,-58.4806066,SAAVEDRA,12.0,whoppies,Anglophone
node,4612981694,amenity,bar,The Monkey´s Bar,-34.5881715,-58.4223307,PALERMO,14.0,the monkey s bar,Anglophone
node,4630570705,amenity,cafe,Starbucks,-34.6164562,-58.3652796,PUERTO MADERO,1.0,starbucks,Anglophone
node,4632890493,amenity,cafe,Das's,-34.5724673,-58.4956443,VILLA URQUIZA,12.0,das's,Anglophone
node,4635304495,amenity,restaurant,Collins,-34.5716238,-58.4320704,PALERMO,14.0,collins,Anglophone
